fixture_id,id,type_id,participant_id,data_value,location
3175,21614662,45,33,36,away
3175,21614443,34,65,6,home
3175,21614528,34,33,1,away
3175,22502104,52,33,2,away
3175,22502103,52,65,4,home
3175,52392451,84,65,1,home
3175,52392452,84,33,2,away
3179,14952801,34,30,6,home
3179,14952830,83,30,0,home
3179,14952909,45,30,56,home
3179,14952918,84,30,2,home
3179,14953077,34,25,3,away
3179,14953089,45,25,44,away
3179,14953130,84,25,2,away
3179,14953147,83,25,0,away
3179,22502105,52,25,0,away
3179,22502106,52,30,1,home
3182,21614473,52,9,2,home
3182,21614614,34,27,3,away
3182,21614721,45,27,35,away
3182,21614548,45,9,65,home
3182,21614446,34,9,10,home
3182,21614568,52,27,2,away
3182,52392456,84,27,1,away
3182,52392455,84,9,4,home
3183,14945097,45,51,44,home
3183,14945128,84,51,1,home
3183,14945153,34,51,3,home
3183,14945160,83,51,0,home
3183,14945226,34,8,3,away
3183,14945233,45,8,56,away
3183,14945251,84,8,2,away
3183,14945259,83,8,0,away
3183,17282879,1605,51,76,home
3183,17282914,1605,8,36,away
3183,18625110,52,51,2,home
3183,18625125,52,8,4,away
3186,21614402,52,1,1,away
3186,21614583,45,1,48,away
3186,21614476,52,26,3,home
3186,21614381,34,26,6,home
3186,21614495,34,1,4,away
3186,21614457,45,26,52,home
3186,52392449,84,26,1,home
3186,52392450,84,1,1,away
3188,14952743,45,33,47,home
3188,14952764,84,33,0,home
3188,14952788,34,33,3,home
3188,14952798,83,33,0,home
3188,14952879,34,8,3,away
3188,14952889,45,8,53,away
3188,14952906,84,8,1,away
3188,14952915,83,8,0,away
3188,22402333,52,33,4,home
3188,22402330,52,8,5,away
3193,21614853,34,51,4,away
3193,21614704,45,47,53,home
3193,21614748,34,47,9,home
3193,21614994,45,51,47,away
3193,52392453,84,47,2,home
3193,52392454,84,51,1,away
3195,14945783,34,13,8,home
3195,14945794,83,13,0,home
3195,14945849,45,13,49,home
3195,14945857,84,13,2,home
3195,14945939,34,1,8,away
3195,14945945,45,1,51,away
3195,14945957,84,1,3,away
3195,14945963,83,1,0,away
3195,17282886,1605,13,92,home
3195,17282910,1605,1,66,away
3195,18625600,52,1,0,away
3195,18625578,52,13,2,home
3197,21614424,45,3,66,home
3197,21614448,34,51,2,away
3197,21614352,34,3,6,home
3197,21614551,45,51,34,away
3197,52392457,84,3,4,home
3197,52392459,84,51,4,away
3198,17282943,45,27,59,home
3198,17282947,45,22,41,away
3198,17282949,1605,27,20,home
3198,17282954,34,22,1,away
3198,17282983,1605,22,70,away
3198,17282988,34,27,8,home
3198,52392460,84,27,1,home
3198,52392461,84,22,4,away
3202,14952983,84,10,0,home
3202,14953029,45,10,39,home
3202,14953118,34,10,2,home
3202,14953149,83,10,0,home
3202,14953308,34,15,6,away
3202,14953319,45,15,61,away
3202,14953347,84,15,1,away
3202,14953360,83,15,0,away
3202,22402336,52,10,0,home
3202,22402340,52,15,0,away
3203,21614867,45,10,49,away
3203,21614660,34,26,5,home
3203,21614740,34,10,3,away
3203,21614617,45,26,51,home
3203,52392473,84,26,0,home
3203,52392475,84,10,2,away
3206,14945044,45,65,54,home
3206,14945054,84,65,0,home
3206,14945065,34,65,7,home
3206,14945069,83,65,0,home
3206,14945086,34,18,3,away
3206,14945088,45,18,46,away
3206,14945094,84,18,0,away
3206,14945096,83,18,0,away
3206,17282944,1605,65,47,home
3206,17282964,1605,18,61,away
3206,18625482,52,18,2,away
3206,18625473,52,65,0,home
3207,21614475,34,10,1,away
3207,21614356,45,30,63,home
3207,21614584,45,10,37,away
3207,21614392,34,30,4,home
3207,22502107,52,30,1,home
3207,22502108,52,10,2,away
3207,52392468,84,30,1,home
3207,52392469,84,10,3,away
3212,14952712,34,3,3,home
3212,14952713,83,3,0,home
3212,14952719,45,3,42,home
3212,14952720,84,3,1,home
3212,14952731,34,52,4,away
3212,14952732,45,52,58,away
3212,14952734,84,52,1,away
3212,14952735,83,52,0,away
3212,22502110,52,52,1,away
3212,22502109,52,3,1,home
3213,21614677,34,1,7,home
3213,21614920,45,19,46,away
3213,21614633,45,1,54,home
3213,21614778,34,19,8,away
3213,22502112,52,1,1,home
3213,22502111,52,19,2,away
3213,52392472,84,19,3,away
3213,52392471,84,1,3,home
3216,14944901,45,26,45,home
3216,14944955,84,26,2,home
3216,14944989,34,26,6,home
3216,14945003,83,26,0,home
3216,14945039,34,30,4,away
3216,14945042,45,30,55,away
3216,14945050,84,30,0,away
3216,14945053,83,30,0,away
3216,17282994,1605,26,66,home
3216,17283012,1605,30,50,away
3216,18624536,52,26,3,home
3216,18624567,52,30,1,away
3219,21614301,45,15,38,home
3219,21614340,34,15,4,home
3219,21614442,34,18,5,away
3219,21614542,45,18,62,away
3219,52392479,84,15,4,home
3219,52392480,84,18,2,away
3222,14953344,45,25,51,home
3222,14953410,84,25,2,home
3222,14953486,34,25,2,home
3222,14953504,83,25,0,home
3222,14953610,34,20,7,away
3222,14953619,45,20,49,away
3222,14953641,84,20,1,away
3222,14953654,83,20,0,away
3223,22502114,52,19,2,away
3223,22502113,52,30,0,home
3224,21614474,34,20,8,home
3224,21614429,52,13,2,away
3224,21614590,34,13,3,away
3224,21614404,45,20,53,home
3224,21614564,52,20,3,home
3224,21614711,45,13,47,away
3224,52392477,84,20,2,home
3224,52392478,84,13,2,away
3227,14945197,45,52,69,home
3227,14945225,84,52,3,home
3227,14945265,34,52,12,home
3227,14945279,83,52,0,home
3227,14945345,34,3,2,away
3227,14945355,45,3,31,away
3227,14945373,84,3,4,away
3227,14945381,83,3,1,away
3227,17283026,1605,3,71,away
3227,17283001,1605,52,77,home
3227,18624379,52,3,2,away
3227,18624353,52,52,1,home
3229,21614774,34,8,4,away
3229,21614516,45,14,48,home
3229,21614595,34,14,3,home
3229,21614918,45,8,51,away
3229,21630578,52,8,3,away
3229,21630580,52,14,0,home
3229,52392484,84,8,4,away
3229,52392482,84,14,1,home
3233,14952769,34,14,4,home
3233,14952786,83,14,0,home
3233,14952866,45,14,55,home
3233,14952878,84,14,0,home
3233,14953013,34,65,4,away
3233,14953028,45,65,45,away
3233,14953060,84,65,0,away
3233,14953079,83,65,0,away
3233,22402301,52,14,0,home
3233,22402307,52,65,1,away
3236,21614534,34,30,3,away
3236,21614676,45,30,52,away
3236,21614444,34,8,6,home
3236,21614388,45,8,48,home
3236,22502116,52,8,4,home
3236,22502115,52,30,1,away
3236,52392487,84,8,1,home
3236,52392488,84,30,0,away
3238,14945078,83,27,0,home
3238,14945082,34,27,4,home
3238,14945112,45,27,38,home
3238,14945118,84,27,1,home
3238,14945168,34,51,7,away
3238,14945171,45,51,62,away
3238,14945181,84,51,2,away
3238,14945188,83,51,0,away
3238,17283031,1605,27,80,home
3238,17283065,1605,51,60,away
3238,18623550,52,51,2,away
3238,18623531,52,27,3,home
3239,21614455,45,6,65,home
3239,21614482,34,19,2,away
3239,21614636,45,19,35,away
3239,21614390,34,6,5,home
3239,22502117,52,19,1,away
3239,22502118,52,6,0,home
3239,52392492,84,19,3,away
3239,52392491,84,6,5,home
3347,14952737,83,42,0,home
3347,14952740,34,42,8,home
3347,14952773,45,42,45,home
3347,14952779,84,42,0,home
3347,14952856,34,26,4,away
3347,14952865,45,26,55,away
3347,14952884,84,26,1,away
3347,14952893,83,26,0,away
3347,22402287,52,26,0,away
3347,22402290,52,42,3,home
3535,14936441,83,26,0,home
3535,14936472,84,26,0,home
3535,14936478,34,26,11,home
3535,14936488,45,26,33,home
3535,14936571,34,14,7,away
3535,14936581,45,14,67,away
3535,14936596,84,14,0,away
3535,14936600,83,14,0,away
3692,21614337,52,18,6,home
3692,21614315,34,18,7,home
3692,21614419,52,19,0,away
3692,21614576,45,19,46,away
3692,21614393,45,18,54,home
3692,21614437,34,19,1,away
3692,52392495,84,18,0,home
3692,52392502,84,19,1,away
3698,14944785,34,9,8,home
3698,14944807,83,9,0,home
3698,14944875,45,9,71,home
3698,14944881,84,9,1,home
3698,14944953,34,7,2,away
3698,14944958,45,7,29,away
3698,14944966,84,7,3,away
3698,14944973,83,7,0,away
3698,17283055,1605,9,70,home
3698,17283072,1605,7,76,away
3698,18624926,52,7,1,away
3698,18624907,52,9,1,home
3711,17283077,1605,9,53,home
3711,17283078,34,27,3,away
3711,17283104,45,9,53,home
3711,17283107,45,27,47,away
3711,17283158,34,9,8,home
3711,17283151,1605,27,33,away
3711,52392511,84,27,3,away
3711,52392510,84,9,1,home
3809,14953426,34,51,3,home
3809,14953432,83,51,0,home
3809,14953484,45,51,36,home
3809,14953492,84,51,2,home
3809,14953606,34,6,10,away
3809,14953618,45,6,64,away
3809,14953642,84,6,2,away
3809,14953658,83,6,0,away
3809,22502119,52,6,3,away
3809,22502120,52,51,1,home
3847,14936630,83,15,0,home
3847,14936641,84,15,1,home
3847,14936644,34,15,5,home
3847,14936648,45,15,67,home
3847,14936680,34,51,2,away
3847,14936686,45,51,33,away
3847,14936699,84,51,1,away
3847,14936703,83,51,0,away
3847,22502121,52,51,0,away
3847,22502122,52,15,0,home
4018,14944988,45,1,58,home
4018,14945009,84,1,4,home
4018,14945028,34,1,6,home
4018,14945034,83,1,0,home
4018,14945062,34,26,4,away
4018,14945064,45,26,42,away
4018,14945068,84,26,1,away
4018,14945070,83,26,0,away
4018,17283084,1605,1,61,home
4018,17283116,1605,26,25,away
4018,18624305,52,1,1,home
4018,18624328,52,26,1,away
4090,21614362,34,69,4,home
4090,21614570,45,8,73,away
4090,21614302,45,69,27,home
4090,21614452,34,8,6,away
4090,22502124,52,8,6,away
4090,22502123,52,69,3,home
4090,52392513,84,69,2,home
4090,52392514,84,8,3,away
4375,14952776,34,1,5,home
4375,14952780,83,1,0,home
4375,14952821,45,1,46,home
4375,14952828,84,1,2,home
4375,14952932,34,9,2,away
4375,14952941,45,9,54,away
4375,14952957,84,9,3,away
4375,14952972,83,9,0,away
4375,22402276,52,9,2,away
4375,22402273,52,1,2,home
4377,14936607,83,22,0,home
4377,14936613,84,22,3,home
4377,14936614,34,22,4,home
4377,14936617,45,22,45,home
4377,14936639,34,13,8,away
4377,14936645,45,13,55,away
4377,14936655,84,13,4,away
4377,14936659,83,13,1,away
4377,22502126,52,13,0,away
4377,22502125,52,22,2,home
4380,14944728,45,18,60,home
4380,14944748,84,18,0,home
4380,14944778,34,18,4,home
4380,14944789,83,18,0,home
4380,14944863,34,13,2,away
4380,14944872,45,13,40,away
4380,14944887,84,13,3,away
4380,14944895,83,13,0,away
4380,17283146,1605,18,62,home
4380,17283162,1605,13,30,away
4380,18623702,52,13,0,away
4380,18623667,52,18,5,home
4384,21614412,45,13,41,home
4384,21614433,52,30,2,away
4384,21614560,45,30,59,away
4384,21614453,34,30,12,away
4384,21614358,52,13,3,home
4384,21614330,34,13,5,home
4388,22502127,52,20,1,away
4388,22502128,52,17,2,home
4392,14952151,45,13,59,home
4392,14952252,84,13,0,home
4392,14952388,34,13,7,home
4392,14952444,83,13,0,home
4392,14952595,34,30,1,away
4392,14952599,45,30,41,away
4392,14952614,84,30,3,away
4392,14952620,83,30,0,away
4392,22502134,52,30,2,away
4392,22502133,52,13,1,home
4393,14936618,83,8,0,home
4393,14936626,84,8,2,home
4393,14936628,34,8,4,home
4393,14936631,45,8,53,home
4393,14936665,34,42,5,away
4393,14936673,45,42,47,away
4393,14936685,84,42,2,away
4393,14936692,83,42,0,away
4403,14944841,45,19,45,home
4403,14944873,84,19,1,home
4403,14944907,34,19,7,home
4403,14944926,83,19,0,home
4403,14944997,34,6,2,away
4403,14945001,45,6,55,away
4403,14945010,84,6,2,away
4403,14945014,83,6,0,away
4403,17283170,1605,19,50,home
4403,17283202,1605,6,65,away
4403,18626114,52,6,1,away
4403,18626089,52,19,1,home
4407,21663646,45,10,57,away
4407,21663605,34,22,4,home
4407,21663628,34,10,5,away
4407,21663584,45,22,43,home
4407,22502129,52,22,2,home
4407,22502130,52,10,0,away
4407,52392516,84,10,0,away
4407,52392515,84,22,2,home
4411,22502132,52,3,0,home
4411,22502131,52,14,1,away
4419,14952035,83,19,1,home
4419,14952105,34,19,6,home
4419,14952298,45,19,46,home
4419,14952314,84,19,1,home
4419,14952498,34,18,7,away
4419,14952524,45,18,54,away
4419,14952551,84,18,3,away
4419,14952565,83,18,0,away
4419,22502135,52,18,1,away
4419,22502136,52,19,0,home
4420,14936414,83,9,0,home
4420,14936435,84,9,2,home
4420,14936442,34,9,10,home
4420,14936451,45,9,68,home
4420,14936518,34,3,4,away
4420,14936532,45,3,32,away
4420,14936567,84,3,3,away
4420,14936579,83,3,0,away
4427,14944673,84,22,0,home
4427,14944696,45,22,33,home
4427,14944715,34,22,1,home
4427,14944722,83,22,0,home
4427,14944768,34,65,10,away
4427,14944773,45,65,67,away
4427,14944784,84,65,5,away
4427,14944790,83,65,0,away
4427,17283173,1605,22,71,home
4427,17283206,1605,65,61,away
4427,18624341,52,22,2,home
4427,18624351,52,65,1,away
4433,21614345,52,9,5,home
4433,21614445,34,11,2,away
4433,21614546,45,11,26,away
4433,21614320,34,9,13,home
4433,21614431,52,11,0,away
4433,21614410,45,9,74,home
4433,52392519,84,9,0,home
4433,52392520,84,11,4,away
4439,14952291,83,1,0,home
4439,14952344,34,1,5,home
4439,14952541,45,1,68,home
4439,14952563,84,1,3,home
4439,14952655,34,15,5,away
4439,14952661,45,15,32,away
4439,14952672,84,15,0,away
4439,14952676,83,15,1,away
4443,14936410,83,20,0,home
4443,14936431,84,20,2,home
4443,14936436,34,20,5,home
4443,14936443,45,20,44,home
4443,14936524,34,27,5,away
4443,14936537,45,27,56,away
4443,14936572,84,27,4,away
4443,14936582,83,27,0,away
4453,14945213,34,8,6,home
4453,14945221,83,8,0,home
4453,14945272,45,8,59,home
4453,14945280,84,8,1,home
4453,14945348,34,25,3,away
4453,14945356,45,25,41,away
4453,14945400,84,25,2,away
4453,14945406,83,25,0,away
4453,17283224,1605,8,60,home
4453,17283243,1605,25,75,away
4453,18622520,52,8,6,home
4453,18622529,52,25,1,away
4461,21663623,34,20,9,home
4461,21663665,45,51,27,away
4461,21663645,34,51,5,away
4461,21663603,45,20,73,home
4461,52392524,84,51,1,away
4461,52392523,84,20,0,home
4466,14952079,84,42,0,home
4466,14952154,45,42,36,home
4466,14952285,34,42,3,home
4466,14952325,83,42,0,home
4466,14952502,34,8,12,away
4466,14952514,45,8,64,away
4466,14952560,84,8,1,away
4466,14952577,83,8,0,away
4473,14936662,83,47,0,home
4473,14936672,84,47,4,home
4473,14936675,34,47,4,home
4473,14936678,45,47,45,home
4473,14936704,34,30,9,away
4473,14936708,45,30,55,away
4473,14936712,84,30,0,away
4473,14936714,83,30,1,away
4473,22502138,52,47,1,home
4473,22502137,52,30,1,away
4481,14944122,83,30,0,home
4481,14944132,34,30,2,home
4481,14944185,45,30,37,home
4481,14944189,84,30,0,home
4481,14944251,34,14,0,away
4481,14944257,45,14,63,away
4481,14944272,84,14,2,away
4481,14944276,83,14,0,away
4481,17283217,1605,30,50,home
4481,17283213,52,14,3,away
4481,17283235,52,30,1,home
4481,17283250,1605,14,61,away
4484,21663621,34,3,5,away
4484,21663582,45,33,52,home
4484,21663606,34,33,8,home
4484,21663642,45,3,48,away
4484,22502139,52,33,2,home
4484,22502140,52,3,0,away
4484,52392521,84,33,2,home
4484,52392522,84,3,5,away
4492,14952156,45,3,49,home
4492,14952306,84,3,1,home
4492,14952413,34,3,8,home
4492,14952447,83,3,0,home
4492,14952617,34,9,4,away
4492,14952630,45,9,51,away
4492,14952640,84,9,4,away
4492,14952645,83,9,0,away
4492,22502142,52,3,0,home
4492,22502144,52,9,1,away
4498,14936231,83,65,0,home
4498,14936248,84,65,2,home
4498,14936253,34,65,2,home
4498,14936260,45,65,42,home
4498,14936328,34,19,7,away
4498,14936340,45,19,58,away
4498,14936367,84,19,1,away
4498,14936374,83,19,0,away
4507,14944378,84,42,0,home
4507,14944408,45,42,59,home
4507,14944479,34,42,5,home
4507,14944504,83,42,0,home
4507,14944597,34,10,6,away
4507,14944607,45,10,41,away
4507,14944621,84,10,2,away
4507,14944627,83,10,0,away
4507,17283256,52,10,2,away
4507,17283264,1605,42,66,home
4507,17283267,52,42,1,home
4507,17283284,1605,10,90,away
4511,21614695,34,14,7,away
4511,21614664,45,1,45,home
4511,21614549,34,1,12,home
4511,21614851,45,14,55,away
4511,22502141,52,14,2,away
4511,22502143,52,1,0,home
4511,52392527,84,1,2,home
4511,52392528,84,14,1,away
4516,14952037,34,19,13,home
4516,14952086,83,19,0,home
4516,14952304,45,19,66,home
4516,14952319,84,19,2,home
4516,14952511,34,65,3,away
4516,14952530,45,65,34,away
4516,14952564,84,65,1,away
4516,14952578,83,65,0,away
4516,22402284,52,65,0,away
4516,22402282,52,19,0,home
4521,14936061,84,1,1,home
4521,14936075,83,1,0,home
4521,14936154,84,10,0,away
4521,14936167,83,10,0,away
4521,14936175,34,1,0,home
4521,14936187,34,10,1,away
4521,14936197,45,1,46,home
4521,14936206,45,10,54,away
4533,14944453,45,14,45,home
4533,14944513,84,14,3,home
4533,14944554,34,14,10,home
4533,14944569,83,14,0,home
4533,14944647,34,19,4,away
4533,14944651,45,19,55,away
4533,14944663,84,19,3,away
4533,14944668,83,19,0,away
4533,17283271,1605,14,47,home
4533,17283292,1605,19,61,away
4533,18624945,52,14,1,home
4533,18624981,52,19,1,away
4536,21614394,34,65,3,away
4536,21614308,34,6,7,home
4536,21614278,45,6,48,home
4536,21614506,45,65,52,away
4536,22502145,52,65,2,away
4536,22502146,52,6,3,home
4536,52392542,84,6,1,home
4536,52392544,84,65,2,away
4540,14952129,34,33,6,home
4540,14952194,83,33,0,home
4540,14952416,45,33,45,home
4540,14952462,84,33,2,home
4540,14952644,34,6,8,away
4540,14952649,45,6,55,away
4540,14952662,84,6,2,away
4540,14952668,83,6,0,away
4540,22502147,52,6,3,away
4540,22502148,52,33,0,home
4546,14936299,83,6,0,home
4546,14936321,84,6,3,home
4546,14936327,34,6,5,home
4546,14936333,45,6,47,home
4546,14936390,34,18,3,away
4546,14936396,45,18,53,away
4546,14936408,84,18,1,away
4546,14936417,83,18,0,away
4559,14944333,34,51,2,home
4559,14944359,83,51,0,home
4559,14944437,45,51,38,home
4559,14944449,84,51,1,home
4559,14944570,34,9,7,away
4559,14944576,45,9,62,away
4559,14944593,84,9,2,away
4559,14944604,83,9,0,away
4559,17283300,1605,51,68,home
4559,17283311,52,51,1,home
4559,17283328,1605,9,59,away
4559,17283330,52,9,2,away
4560,21614379,34,26,3,away
4560,21614293,34,15,5,home
4560,21614256,45,15,51,home
4560,21614485,45,26,49,away
4560,22502149,52,26,4,away
4560,22502150,52,15,1,home
4560,52392533,84,15,5,home
4560,52392534,84,26,1,away
4564,14951996,83,51,0,home
4564,14952040,34,51,5,home
4564,14952237,45,51,50,home
4564,14952260,84,51,3,home
4564,14952489,34,52,3,away
4564,14952505,45,52,50,away
4564,14952540,84,52,4,away
4564,14952559,83,52,0,away
4564,22502152,52,52,2,away
4564,22502151,52,51,1,home
4574,14936398,83,3,1,home
4574,14936413,84,3,2,home
4574,14936420,34,3,6,home
4574,14936428,45,3,45,home
4574,14936490,34,8,6,away
4574,14936507,45,8,55,away
4574,14936538,84,8,4,away
4574,14936553,83,8,0,away
4586,14944316,34,13,10,home
4586,14944325,83,13,0,home
4586,14944384,45,13,62,home
4586,14944394,84,13,5,home
4586,14944500,34,30,3,away
4586,14944509,45,30,38,away
4586,14944529,84,30,2,away
4586,14944536,83,30,0,away
4586,17283303,1605,13,64,home
4586,17283334,1605,30,50,away
4586,18624751,52,13,1,home
4586,18624759,52,30,1,away
4588,21614244,34,14,0,home
4588,21614354,34,15,5,away
4588,21614311,45,14,54,home
4588,21614480,45,15,46,away
4588,21614255,52,14,4,home
4588,21614334,52,15,1,away
4588,52392543,84,15,4,away
4588,52392541,84,14,2,home
4591,14952632,34,14,2,home
4591,14952639,83,14,0,home
4591,14952678,45,14,46,home
4591,14952681,84,14,2,home
4591,14952701,34,26,5,away
4591,14952702,45,26,54,away
4591,14952704,84,26,1,away
4591,14952705,83,26,0,away
4591,22502153,52,14,3,home
4591,22502154,52,26,0,away
4601,14936422,83,27,0,home
4601,14936437,84,27,2,home
4601,14936445,34,27,10,home
4601,14936450,45,27,48,home
4601,14936533,34,47,6,away
4601,14936547,45,47,52,away
4601,14936574,84,47,2,away
4601,14936585,83,47,0,away
4601,22502156,52,27,2,home
4601,22502155,52,47,1,away
4612,14944463,84,65,1,home
4612,14944490,45,65,35,home
4612,14944550,34,65,1,home
4612,14944564,83,65,0,home
4612,14944638,34,8,8,away
4612,14944642,45,8,65,away
4612,14944649,84,8,1,away
4612,14944653,83,8,0,away
4612,17283349,1605,65,50,home
4612,17283375,1605,8,59,away
4612,18622839,52,8,0,away
4612,18622819,52,65,0,home
4617,21614249,34,18,13,away
4617,21614339,45,18,67,away
4617,21614158,45,51,33,home
4617,21614194,34,51,2,home
4617,52392545,84,51,4,home
4617,52392546,84,18,1,away
4620,14952005,84,10,0,home
4620,14952088,45,10,45,home
4620,14952255,34,10,7,home
4620,14952305,83,10,0,home
4620,14952495,34,30,7,away
4620,14952503,45,30,55,away
4620,14952538,84,30,0,away
4620,14952556,83,30,0,away
4620,22402209,52,10,1,home
4620,22402225,52,30,1,away
4627,14936407,83,18,0,home
4627,14936425,84,18,2,home
4627,14936433,34,18,7,home
4627,14936440,45,18,56,home
4627,14936495,34,20,4,away
4627,14936513,45,20,44,away
4627,14936542,84,20,3,away
4627,14936556,83,20,0,away
4637,17283341,1605,2,50,home
4637,17283342,34,27,2,away
4637,17283367,45,2,46,home
4637,17283371,45,27,54,away
4637,17283414,1605,27,44,away
4637,17283420,34,2,3,home
4637,52392551,84,2,3,home
4637,52392553,84,27,3,away
4638,14944301,45,26,51,home
4638,14944357,84,26,3,home
4638,14944395,34,26,3,home
4638,14944407,83,26,0,home
